ProjectName,libraries
KushagraChauhan_Face-Recognition.csv,{'keras'}
kwonmha_Improving-RNN-recommendation-model.csv,{'keras'}
kymatio_kymatio.csv,"{'torch', 'sklearn'}"
lanpa_tensorboardX.csv,{'chainer'}
lazybootsafe_AI2Match.csv,{'torch'}
leemengtaiwan_cat-recognition-train.csv,{'tensorflow'}
leftthomas_CCCapsNet.csv,{'torch'}
leon-ai_leon.csv,{'torch'}
leoxiaobin_deep-high-resolution-net.pytorch.csv,{'torch'}
linbo0518_CVBenchmarks.csv,{'mxnet'}
lonePatient_Deep_Learning_For_Computer_Vision_With_Python.csv,{'keras'}
Lsdefine_attention-is-all-you-need-keras.csv,{'tensorflow'}
lucasxlu_TransFBP.csv,{'sklearn'}
ma-zhiyuan_PersonalRecommendation.csv,"{'xgboost', 'sklearn'}"
maciejczyzewski_neural-chessboard.csv,{'keras'}
maelfabien_Multimodal-Emotion-Recognition.csv,{'tensorflow'}
makcedward_nlpaug.csv,"{'transformers', 'torch'}"
mapbox_robosat.csv,{'torch'}
marl_openl3.csv,{'tensorflow'}
MaybeShewill-CV_nsfw-classification-tensorflow.csv,{'tensorflow'}
MaybeShewill-CV_CRNN_Tensorflow.csv,{'tensorflow'}
mdangschat_ctc-asr.csv,{'tensorflow'}
michalfaber_keras_Realtime_Multi-Person_Pose_Estimation.csv,{'keras'}
microsoft_AirSim.csv,"{'keras', 'tensorflow'}"
microsoft_EconML.csv,{'sklearn'}
microsoft_interpret.csv,{'sklearn'}
microsoft_onnxruntime.csv,"{'transformers', 'torch'}"
microsoft_tf2-gnn.csv,{'tensorflow'}
MillionIntegrals_vel.csv,{'torch'}
MIPT-Oulu_OAProgression.csv,"{'torch', 'sklearn'}"
miroozyx_BERT_with_keras.csv,{'keras'}
mlflow_mlflow.csv,"{'transformers', 'catboost', 'sklearn', 'sktime', 'tensorflow'}"
